season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,PIT,1,00-0038558,TE,Darnell Washington,Darnell,Washington,,,,Knee,,Full Participation in Practice,2024-09-06T19:22:32Z
2024,REG,PIT,1,00-0033729,P,Cameron Johnston,Cameron,Johnston,Right Knee,,Out,,,"
    ",2024-09-08T19:49:12Z
2024,REG,PIT,1,00-0039389,DE,Logan Lee,Logan,Lee,Calf,,Out,Calf,,Did Not Participate In Practice,2024-09-06T19:23:49Z
2024,REG,PIT,1,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-09-06T19:23:55Z
2024,REG,PIT,1,00-0039739,WR,Roman Wilson,Roman,Wilson,Ankle,,Out,Ankle,,Limited Participation in Practice,2024-09-06T19:24:14Z
2024,REG,PIT,1,00-0038388,CB,Darius Rush,Darius,Rush,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-09-08T19:48:38Z
2024,REG,PIT,1,00-0029263,QB,Russell Wilson,Russell,Wilson,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06T19:24:26Z
2024,REG,SEA,1,00-0035644,TE,Noah Fant,Noah,Fant,,,,Toe,,Full Participation in Practice,2024-09-06T20:29:02Z
2024,REG,SEA,1,00-0033941,S,Rayshawn Jenkins,Rayshawn,Jenkins,,,,Calf,,Full Participation in Practice,2024-09-06T20:29:10Z
2024,REG,SEA,1,00-0035678,LB,Dre'Mont Jones,Dre'Mont,Jones,,,,Hamstring,,Full Participation in Practice,2024-09-06T20:29:23Z
2024,REG,SEA,1,00-0032466,T,George Fant,George,Fant,Knee,,Out,,,"
    ",2024-09-08T20:46:20Z
2024,REG,SEA,1,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-06T19:44:44Z
2024,REG,SEA,1,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-06T19:45:15Z
2024,REG,SEA,1,00-0038134,RB,Kenneth Walker,Kenneth,Walker,Abdomen,,Questionable,,,"
    ",2024-09-08T23:15:34Z
2024,REG,SEA,1,00-0032211,WR,Tyler Lockett,Tyler,Lockett,Thigh,,Questionable,Thigh,,Full Participation in Practice,2024-09-06T19:44:26Z
2024,REG,SF,1,00-0039435,LB,Tatum Bethune,Tatum,Bethune,,,,Ankle,,Full Participation in Practice,2024-09-07T20:55:27Z
2024,REG,SF,1,00-0037829,G,Spencer Burford,Spencer,Burford,,,,Hand,,Full Participation in Practice,2024-09-07T20:55:27Z
2024,REG,SF,1,00-0039363,RB,Isaac Guerendo,Isaac,Guerendo,,,,Groin,,Full Participation in Practice,2024-09-07T20:55:38Z
2024,REG,SF,1,00-0034941,P,Mitch Wishnowsky,Mitch,Wishnowsky,,,,Back,Right Knee,Full Participation in Practice,2024-09-07T20:55:27Z
2024,REG,SF,1,00-0036288,DE,Yetur Gross-Matos,Yetur,Gross-Matos,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-07T20:56:17Z
2024,REG,SF,1,00-0038625,LB,Dee Winters,Dee,Winters,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-07T20:56:26Z
2024,REG,SF,1,00-0036564,S,Talanoa Hufanga,Talanoa,Hufanga,Knee,,Doubtful,Knee,,Limited Participation in Practice,2024-09-07T20:56:32Z
2024,REG,SF,1,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-10T02:33:16Z
2024,REG,SF,1,00-0036551,G,Aaron Banks,Aaron,Banks,Finger,,Questionable,Finger,,Limited Participation in Practice,2024-09-07T20:56:02Z
2024,REG,SF,1,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,Calf,Achilles,Questionable,Calf,Achilles,Limited Participation in Practice,2024-09-07T20:56:02Z
2024,REG,TB,1,00-0036855,DE,Earnest Brown,Earnest,Brown,,,,Ribs,,Did Not Participate In Practice,2024-09-05T19:37:25Z
2024,REG,TB,1,00-0039049,LB,SirVocea Dennis,SirVocea,Dennis,,,,Shoulder,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0039068,LB,YaYa Diaby,YaYa,Diaby,,,,Ankle,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0039586,CB,Tyrek Funderburk,Tyrek,Funderburk,,,,Foot,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0035358,K,Chase McLaughlin,Chase,McLaughlin,,,,Abdomen,Illness,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0038823,S,Kaevon Merriweather,Kaevon,Merriweather,,,,Knee,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0037491,LB,J.J. Russell,J.J.,Russell,,,,Ribs,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0034989,T,Justin Skule,Justin,Skule,,,,Abdomen,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0036967,LB,Joe Tryon,Joe,Tryon,,,,Shoulder,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,,,,Quadricep,,Full Participation in Practice,2024-09-06T19:49:13Z
2024,REG,TB,1,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-06T19:50:58Z
2024,REG,TB,1,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-06T19:51:10Z
2024,REG,TB,1,00-0036241,CB,Bryce Hall,Bryce,Hall,Ankle,,Out,,,"
    ",2024-09-08T22:07:12Z
2024,REG,TB,1,00-0037268,CB,Zyon McCollum,Zyon,McCollum,gameday concussion protocol evaluation,,Out,,,"
    ",2024-09-08T21:23:51Z
2024,REG,TB,1,00-0038127,DE,Logan Hall,Logan,Hall,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-06T19:52:14Z
2024,REG,TB,1,00-0039051,CB,Josh Hayes,Josh,Hayes,Ankle,,Out,Hip,,Full Participation in Practice,2024-09-08T21:57:19Z
2024,REG,TB,1,00-0039052,WR,Trey Palmer,Trey,Palmer,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-09-06T19:52:59Z
2024,REG,TB,1,00-0039063,DT,Calijah Kancey,Calijah,Kancey,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06T19:52:45Z
2024,REG,TEN,1,00-0033872,S,Jamal Adams,Jamal,Adams,Hip,,Out,Hip,,Did Not Participate In Practice,2024-09-06T18:20:29Z
2024,REG,TEN,1,00-0038853,LB,Otis Reese,Otis,Reese,Concussion,,Out,Concussion,,Limited Participation in Practice,2024-09-06T18:20:42Z
2024,REG,TEN,1,00-0036619,G,Dillon Radunz,Dillon,Radunz,Rib,,Questionable,,,"
    ",2024-09-08T19:26:47Z
2024,REG,TEN,1,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06T18:20:16Z
2024,REG,TEN,1,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-06T18:20:16Z
2024,REG,WAS,1,00-0039913,T,Brandon Coleman,Brandon,Coleman,,,,Shoulder,,Full Participation in Practice,2024-09-06T17:22:56Z
2024,REG,WAS,1,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,,,,Knee,,Full Participation in Practice,2024-09-06T17:22:56Z
2024,REG,WAS,1,00-0032052,LB,Dante Fowler,Dante,Fowler,,,,Knee,,Full Participation in Practice,2024-09-06T17:22:56Z
2024,REG,WAS,1,00-0034333,DT,Daron Payne,Daron,Payne,,,,Back,,Full Participation in Practice,2024-09-06T17:22:56Z
2024,REG,WAS,1,00-0034571,T,Trenton Scott,Trenton,Scott,,,,Knee,,Full Participation in Practice,2024-09-06T17:22:56Z
2024,REG,WAS,1,00-0032268,QB,Marcus Mariota,Marcus,Mariota,Chest,Pectoral,Out,Chest,Pectoral,Did Not Participate In Practice,2024-09-06T19:48:56Z
2024,REG,WAS,1,00-0039906,DT,Jer'Zhan Newton,Jer'Zhan,Newton,Foot,,Doubtful,Foot,,Limited Participation in Practice,2024-09-06T19:49:11Z
2024,REG,ARI,2,00-0035228,QB,Kyler Murray,Kyler,Murray,,,,Knee,,Full Participation in Practice,2024-09-13T19:55:09Z
2024,REG,ARI,2,00-0039807,CB,Max Melton,Max,Melton,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-09-13T19:55:35Z
2024,REG,ARI,2,00-0039521,WR,Xavier Weaver,Xavier,Weaver,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-09-13T19:55:35Z
2024,REG,ATL,2,00-0039393,RB,Jase McClellan,Jase,McClellan,,,,Knee,,Full Participation in Practice,2024-09-14T18:18:11Z
2024,REG,ATL,2,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Groin,,Full Participation in Practice,2024-09-14T18:18:06Z
2024,REG,ATL,2,00-0037587,LB,Nate Landman,Nate,Landman,Calf,Quadricep,Out,Calf,Quadricep,Did Not Participate In Practice,2024-09-14T18:18:57Z
2024,REG,ATL,2,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Groin,,Out,Groin,,Limited Participation in Practice,2024-09-14T18:19:47Z
2024,REG,BAL,2,00-0034874,LB,Roquan Smith,Roquan,Smith,,,,Shoulder,,Full Participation in Practice,2024-09-13T18:16:43Z
2024,REG,BAL,2,00-0039232,CB,Nate Wiggins,Nate,Wiggins,Neck,Concussion,Out,Neck,Concussion,Did Not Participate In Practice,2024-09-13T18:26:36Z
2024,REG,BAL,2,00-0039791,LB,Adisa Isaac,Adisa,Isaac,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2024-09-13T18:25:52Z
2024,REG,BAL,2,00-0031360,LB,Kyle Van Noy,Kyle,Van Noy,Eye,,Questionable,Eye,,Limited Participation in Practice,2024-09-13T18:26:28Z
2024,REG,BUF,2,00-0034857,QB,Josh Allen,Josh,Allen,,,,Left Hand,,Full Participation in Practice,2024-09-11T15:19:40Z
2024,REG,BUF,2,00-0035537,RB,Ty Johnson,Ty,Johnson,,,,Knee,,Full Participation in Practice,2024-09-11T15:19:49Z
2024,REG,BUF,2,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-09-11T15:19:40Z
2024,REG,BUF,2,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-09-11T15:19:40Z
2024,REG,BUF,2,00-0037254,LB,Terrel Bernard,Terrel,Bernard,Pectoral,,Out,,,"
    ",2024-09-13T01:58:00Z
2024,REG,BUF,2,00-0034376,CB,Taron Johnson,Taron,Johnson,Forearm,,Out,Forearm,,Did Not Participate In Practice,2024-09-11T15:20:31Z
2024,REG,BUF,2,00-0033907,DE,Dawuane Smoot,Dawuane,Smoot,Toe,,Out,Toe,,Did Not Participate In Practice,2024-09-11T15:20:36Z
2024,REG,BUF,2,00-0039879,DE,Javon Solomon,Javon,Solomon,Oblique,,Doubtful,Oblique,,Limited Participation in Practice,2024-09-11T15:20:25Z
2024,REG,BUF,2,00-0036403,DE,Casey Toohill,Casey,Toohill,Knee,,Questionable,,,"
    ",2024-09-13T01:01:22Z
2024,REG,CAR,2,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,,,,Ankle,,Full Participation in Practice,2024-09-13T23:19:41Z
2024,REG,CAR,2,00-0030035,WR,Adam Thielen,Adam,Thielen,,,,Shoulder,,Full Participation in Practice,2024-09-13T23:20:29Z
2024,REG,CAR,2,00-0036325,G,Robert Hunt,Robert,Hunt,,,,Shoulder,,Limited Participation in Practice,2024-09-13T23:16:28Z
2024,REG,CAR,2,00-0034368,LB,Josey Jewell,Josey,Jewell,,,,Groin,,Limited Participation in Practice,2024-09-13T23:16:52Z
2024,REG,CAR,2,00-0035084,T,Yosuah Nijman,Yosuah,Nijman,,,,Tibia,,Limited Participation in Practice,2024-09-13T23:18:24Z
2024,REG,CAR,2,00-0037429,RB,Raheem Blackshear,Raheem,Blackshear,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2024-09-13T23:21:28Z
2024,REG,CAR,2,00-0028872,P,Johnny Hekker,Johnny,Hekker,Back,,Questionable,Back,,Full Participation in Practice,2024-09-13T23:23:00Z
2024,REG,CAR,2,00-0036417,G,Damien Lewis,Damien,Lewis,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-13T23:21:50Z
2024,REG,CAR,2,00-0033284,T,Taylor Moton,Taylor,Moton,Back,Knee,Questionable,Back,Knee,Limited Participation in Practice,2024-09-13T23:22:15Z
2024,REG,CAR,2,00-0037005,TE,Tommy Tremble,Tommy,Tremble,Hamstring,Back,Questionable,Hamstring,Back,Limited Participation in Practice,2024-09-13T23:22:39Z
2024,REG,CHI,2,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-13T19:25:39Z
2024,REG,CHI,2,00-0039822,T,Kiran Amegadjie,Kiran,Amegadjie,,,,Quadricep,,Limited Participation in Practice,2024-09-13T19:25:27Z
2024,REG,CHI,2,00-0035382,C,Ryan Bates,Ryan,Bates,Shoulder,Elbow,Out,Shoulder,Elbow,Did Not Participate In Practice,2024-09-13T19:26:37Z
2024,REG,CHI,2,00-0035099,FB,Khari Blasingame,Khari,Blasingame,Hand,Knee,Out,Hand,Knee,Did Not Participate In Practice,2024-09-13T19:26:43Z
2024,REG,CHI,2,00-0038937,DT,Zacch Pickens,Zacch,Pickens,Groin,,Doubtful,Groin,,Full Participation in Practice,2024-09-16T03:10:07Z
2024,REG,CHI,2,00-0036716,LB,Amen Ogbongbemiga,Amen,Ogbongbemiga,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-09-16T02:50:32Z
2024,REG,CHI,2,00-0030279,WR,Keenan Allen,Keenan,Allen,Heel,,Questionable,Heel,,Did Not Participate In Practice,2024-09-13T19:26:13Z
2024,REG,CHI,2,00-0033782,DE,DeMarcus Walker,DeMarcus,Walker,Foot,,Questionable,Foot,,Full Participation in Practice,2024-09-13T19:26:13Z
2024,REG,CHI,2,00-0039919,WR,Rome Odunze,Rome,Odunze,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-13T19:26:13Z
2024,REG,CIN,2,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,,Full Participation in Practice,2024-09-13T19:02:52Z
2024,REG,CIN,2,00-0036251,RB,Zack Moss,Zack,Moss,,,,Neck,,Full Participation in Practice,2024-09-13T19:02:52Z
2024,REG,CIN,2,00-0035631,TE,Drew Sample,Drew,Sample,,,,Biceps,,Full Participation in Practice,2024-09-13T19:04:00Z
2024,REG,CIN,2,00-0036294,LB,Logan Wilson,Logan,Wilson,,,,Knee,,Full Participation in Practice,2024-09-13T19:03:08Z
2024,REG,CIN,2,00-0036199,S,Geno Stone,Geno,Stone,,,,Back,,Limited Participation in Practice,2024-09-13T19:03:50Z
2024,REG,CIN,2,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,Hamstring,,Out,,,"
    ",2024-09-15T23:08:49Z
2024,REG,CIN,2,00-0039908,DT,Kris Jenkins,Kris,Jenkins,Thumb,,Out,Thumb,,Did Not Participate In Practice,2024-09-13T19:10:33Z
2024,REG,CIN,2,00-0034800,DT,B.J. Hill,B.J.,Hill,Hamstring,,Out,Knee,,Full Participation in Practice,2024-09-15T23:09:58Z
2024,REG,CIN,2,00-0036410,WR,Tee Higgins,Tee,Higgins,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-13T19:05:16Z
2024,REG,CIN,2,00-0034613,TE,Tanner Hudson,Tanner,Hudson,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-09-13T19:10:20Z
2024,REG,CIN,2,00-0039925,T,Amarius Mims,Amarius,Mims,Pectoral,,Doubtful,Pectoral,,Limited Participation in Practice,2024-09-13T19:10:51Z
2024,REG,CLE,2,00-0039417,CB,Myles Harden,Myles,Harden,,,,Shin,,Did Not Participate In Practice,2024-09-11T19:46:50Z
2024,REG,CLE,2,00-0036236,C,Nick Harris,Nick,Harris,,,,Knee,,Full Participation in Practice,2024-09-13T19:10:37Z
2024,REG,CLE,2,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2024-09-13T19:10:37Z
2024,REG,CLE,2,00-0036915,"
    ",Jeremiah Owusu-Koramoah,Jeremiah,Owusu-Koramoah,,,,Hand,,Full Participation in Practice,2024-09-13T19:10:37Z
2024,REG,CLE,2,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,,Full Participation in Practice,2024-09-13T19:10:37Z
2024,REG,CLE,2,00-0037251,DE,Alex Wright,Alex,Wright,,,,Triceps,Elbow,Full Participation in Practice,2024-09-13T19:11:16Z
2024,REG,CLE,2,00-0031426,G,Joel Bitonio,Joel,Bitonio,,,,Elbow,,Limited Participation in Practice,2024-09-13T19:10:37Z
2024,REG,CLE,2,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Foot,,Limited Participation in Practice,2024-09-13T19:10:57Z
2024,REG,CLE,2,00-0029008,LS,Charley Hughlett,Charley,Hughlett,,,,Foot,,Limited Participation in Practice,2024-09-13T19:10:37Z
2024,REG,CLE,2,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Back,,Limited Participation in Practice,2024-09-13T19:10:50Z
2024,REG,CLE,2,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,,,,Knee,,Limited Participation in Practice,2024-09-13T19:10:37Z
2024,REG,CLE,2,00-0039014,T,Dawand Jones,Dawand,Jones,Cramps,,Note,,,"
    ",2024-09-15T18:37:31Z
2024,REG,CLE,2,00-0037257,WR,David Bell,David,Bell,Hip,,Out,,,"
    ",2024-09-15T18:41:55Z
2024,REG,CLE,2,00-0038098,RB,Pierre Strong,Pierre,Strong,Hamstring,,Out,,,"
    ",2024-09-15T18:51:18Z
2024,REG,CLE,2,00-0033885,TE,David Njoku,David,Njoku,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-13T19:12:06Z
2024,REG,CLE,2,00-0036267,T,Jedrick Wills,Jedrick,Wills,Knee,,Out,Knee,,Limited Participation in Practice,2024-09-13T19:12:37Z
2024,REG,CLE,2,00-0033057,T,Jack Conklin,Jack,Conklin,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-13T19:11:28Z
2024,REG,DAL,2,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12T19:53:35Z
2024,REG,DAL,2,00-0031357,CB,C.J. Goodwin,C.J.,Goodwin,,,,Foot,,Full Participation in Practice,2024-09-13T18:34:04Z
2024,REG,DAL,2,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12T19:53:49Z
2024,REG,DAL,2,00-0039900,DE,Marshawn Kneeland,Marshawn,Kneeland,,,,Calf,,Full Participation in Practice,2024-09-13T18:34:12Z
2024,REG,DAL,2,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12T19:54:16Z
2024,REG,DAL,2,00-0038741,WR,John Stephens,John,Stephens,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-13T18:34:53Z
2024,REG,DAL,2,00-0038041,TE,Jake Ferguson,Jake,Ferguson,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-09-13T18:34:46Z
2024,REG,DAL,2,00-0031402,G,Zack Martin,Zack,Martin,Knee,,Questionable,Not injury related - resting player,,Full Participation in Practice,2024-09-15T19:28:28Z
2024,REG,DEN,2,00-0033538,T,Garett Bolles,Garett,Bolles,,,,Calf,,Full Participation in Practice,2024-09-13T20:43:04Z
2024,REG,DEN,2,00-0039809,LB,Jonah Elliss,Jonah,Elliss,,,,Knee,,Full Participation in Practice,2024-09-13T20:20:03Z
2024,REG,DEN,2,00-0033943,WR,Josh Reynolds,Josh,Reynolds,,,,Achilles,,Full Participation in Practice,2024-09-13T20:42:59Z
2024,REG,DEN,2,00-0037278,C,Luke Wattenberg,Luke,Wattenberg,,,,Ankle,,Full Participation in Practice,2024-09-13T20:20:11Z
2024,REG,DEN,2,00-0036995,LB,Baron Browning,Baron,Browning,Foot,,Out,,,"
    ",2024-09-15T22:34:00Z
2024,REG,DEN,2,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,Concussion,,Out,,,"
    ",2024-09-15T21:12:03Z
2024,REG,DEN,2,00-0034847,T,Mike McGlinchey,Mike,McGlinchey,Knee,,Out,,,"
    ",2024-09-15T23:20:41Z
2024,REG,DEN,2,00-0039424,WR,Devaughn Vele,Devaughn,Vele,Ribs,,Out,Ribs,,Did Not Participate In Practice,2024-09-13T20:43:31Z
2024,REG,DEN,2,00-0038605,S,J.L. Skinner,J.L.,Skinner,Ankle,,Questionable,,,"
    ",2024-09-15T22:54:06Z
2024,REG,DET,2,00-0034778,CB,Carlton Davis,Carlton,Davis,,,,Chest,,Full Participation in Practice,2024-09-13T19:48:24Z
2024,REG,DET,2,00-0032424,DT,D.J. Reader,D.J.,Reader,,,,Quadricep,,Full Participation in Practice,2024-09-13T19:48:24Z
2024,REG,DET,2,00-0039448,"
    ",Loren Strickland,Loren,Strickland,,,,Thumb,,Full Participation in Practice,2024-09-13T19:48:24Z
2024,REG,DET,2,00-0033914,LB,Alex Anzalone,Alex,Anzalone,Concussion,,Out,,,"
    ",2024-09-15T21:25:47Z
2024,REG,DET,2,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-13T19:50:07Z
2024,REG,DET,2,00-0039451,WR,Isaiah Williams,Isaiah,Williams,Abdomen,,Out,Abdomen,,Did Not Participate In Practice,2024-09-13T19:49:55Z
2024,REG,DET,2,00-0034344,DE,Marcus Davenport,Marcus,Davenport,Groin,,Doubtful,Groin,,Did Not Participate In Practice,2024-09-13T19:49:37Z
2024,REG,DET,2,00-0039903,CB,Terrion Arnold,Terrion,Arnold,Finger,,Questionable,,,"
    ",2024-09-15T18:13:22Z
2024,REG,DET,2,00-0037667,S,Kerby Joseph,Kerby,Joseph,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13T19:49:30Z
2024,REG,DET,2,00-0036880,T,Penei Sewell,Penei,Sewell,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-13T19:49:30Z
2024,REG,DET,2,00-0037240,WR,Jameson Williams,Jameson,Williams,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-13T19:49:30Z
2024,REG,GB,2,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Full Participation in Practice,2024-09-13T19:34:21Z
2024,REG,GB,2,00-0039850,LB,Edgerrin Cooper,Edgerrin,Cooper,,,,Knee,,Full Participation in Practice,2024-09-13T19:33:42Z
2024,REG,GB,2,00-0035633,CB,Corey Ballentine,Corey,Ballentine,,,,Oblique,,Limited Participation in Practice,2024-09-13T19:33:42Z
2024,REG,GB,2,00-0035700,RB,Josh Jacobs,Josh,Jacobs,,,,Back,,Limited Participation in Practice,2024-09-13T19:33:42Z
2024,REG,GB,2,00-0037074,LB,Quay Walker,Quay,Walker,,,,Groin,,Limited Participation in Practice,2024-09-13T19:33:42Z
2024,REG,GB,2,00-0039904,T,Jordan Morgan,Jordan,Morgan,Shoulder,,Out,,,"
    ",2024-09-15T18:33:27Z
2024,REG,GB,2,00-0036264,QB,Jordan Love,Jordan,Love,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-09-13T19:35:28Z
2024,REG,GB,2,00-0039811,RB,MarShawn Lloyd,MarShawn,Lloyd,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13T19:35:28Z
2024,REG,GB,2,00-0039146,WR,Jayden Reed,Jayden,Reed,Calf,Shin,Questionable,Calf,Shin,Limited Participation in Practice,2024-09-13T19:35:28Z
2024,REG,HOU,2,00-0036554,WR,Nico Collins,Nico,Collins,,,,Illness,,Full Participation in Practice,2024-09-13T20:00:03Z
2024,REG,HOU,2,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Ankle,,Full Participation in Practice,2024-09-13T19:59:57Z
2024,REG,HOU,2,00-0034355,S,M.J. Stewart,M.J.,Stewart,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-13T20:00:57Z
2024,REG,HOU,2,00-0033897,RB,Joe Mixon,Joe,Mixon,Ankle,,Questionable,,,"
    ",2024-09-16T03:02:09Z
2024,REG,HOU,2,00-0037258,RB,Dameon Pierce,Dameon,Pierce,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-09-13T20:00:38Z
2024,REG,HOU,2,00-0038936,C,Juice Scruggs,Juice,Scruggs,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-09-13T20:00:38Z
2024,REG,IND,2,00-0035269,K,Matt Gay,Matt,Gay,,,,Hernia,,Full Participation in Practice,2024-09-13T13:09:43Z
2024,REG,IND,2,00-0039340,DE,Laiatu Latu,Laiatu,Latu,Hip,,Out,,,"
    ",2024-09-15T19:15:15Z
2024,REG,IND,2,00-0036253,S,Julian Blackmon,Julian,Blackmon,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-13T13:10:04Z
2024,REG,IND,2,00-0037616,S,Nick Cross,Nick,Cross,Abdomen,,Questionable,,,"
    ",2024-09-15T17:54:31Z
2024,REG,IND,2,00-0032378,DT,DeForest Buckner,DeForest,Buckner,Back,,Questionable,Back,,Did Not Participate In Practice,2024-09-13T13:09:58Z
2024,REG,IND,2,00-0038997,WR,Josh Downs,Josh,Downs,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-13T13:09:58Z
2024,REG,IND,2,00-0036479,DE,Kwity Paye,Kwity,Paye,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13T13:09:58Z
